OBJECTID,COD_PREDIO,HOJA,OBSERVACIO,NUM_PREDIO,ORIGEN,DATUM,CALCULO,ID_DIST,COD_PROY,COD_PRED_1,FECHA_TRAN,USER_TRANS,ID_PLANO,AREA_HA,PERIMETRO,CENTROID_E,CENTROID_N,ANOMALIA,CODIGO_PRE,COD_UT,ID_OFICINA,ACTIVO,OVERLAP,TIPO_PROCE,PROCEDENCI,Shape_Length,Shape_Area
11868,9_4658595_132192,9_4658595, ,"132192",GPS,WGS84,CARTESIANO,"170101",MDD2,"200014966",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,61.596,3810.51,466390,8599310,0,2817384, ,21,"1",0,0,W,3810.50957538666,615960.318271621
11869,9_4958615_033059,9_4958615, ,"033059",GPS,WGS84,CARTESIANO,"170103",MDD2,"200005797",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,37.8836,2681.26,496094,8615492,0,1068634, ,21,"1",0,0,W,2681.26561315643,378836.190010027
11870,9_4608590_132140,9_4608590, ,"132140",GPS,WGS84,CARTESIANO,"170101",MDD2,"200015419",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,52.2714,3787.57,464733,8593643,0,2829884, ,21,"1",0,0,W,3787.56588509751,522713.462528791
11871,9_4858615_034754,9_4858615, ,"034754",GPS,WGS84,CARTESIANO,"170103",MDD2,"200014066",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,77.3653,3839.35,489162,8616160,0,2827335, ,21,"1",0,0,W,3839.35457777423,773652.752495916
11872,9_4908680_033324,9_4908680, ,"033324",GPS,WGS84,CARTESIANO,"170103",MDD2,"200011874",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,4.8706,964.33,490852,8680011,0,1023035, ,21,"1",0,0,W,964.325408664471,48705.6331146248
11873,9_4708635_034196,9_4708635, ,"034196",GPS,WGS84,CARTESIANO,"170101",MDD2,"200013745",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.4649,309.02,474485,8635313,0,2824785, ,21,"1",0,0,W,309.01493155536,4648.93674464523
11874,9_4858645_033693,9_4858645, ,"033693",GPS,WGS84,CARTESIANO,"170103",MDD2,"200012573",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,2.7713,799.68,487156,8649090,0,1011551, ,21,"1",0,0,W,799.681411407379,27713.4861216257
11875,9_3558560_031189,9_3558560, ,"031189",GPS,WGS84,CARTESIANO,"170102",MDD2,"200006484",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,19.133,1802.48,359128,8561315,0,1063403, ,21,"1",0,0,W,1802.47680585726,191330.372962112
11876,9_4808610_033124,9_4808610, ,"033124",GPS,WGS84,CARTESIANO,"170103",MDD2,"200006344",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,2.5236,659.87,482509,8611652,0,1061160, ,21,"1",0,0,W,659.868185107395,25236.3683672985
11877,9_4858610_136300,9_4858610, ,"136300",GPS,WGS84,CARTESIANO,"170103",MDD2,"200016758",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,1.003,499.05,485025,8613962,0,2942240, ,21,"1",0,0,W,499.052893748584,10030.2231065084
11878,9_3558570_031282,9_3558570, ,"031282",GPS,WGS84,CARTESIANO,"170102",MDD2,"200009499",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,1.4546,554.45,356286,8574172,0,2717915, ,21,"1",0,0,W,554.451749090899,14545.627003234
11879,9_4758605_30463,9_4758605, ,"30463",GPS,WGS84,CARTESIANO,"170101",MDD2,"200000136",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.1378,158.76,477483,8607029,0,2793352, ,21,"1",0,0,W,158.757832594396,1378.12429555994
11880,9_3608565_031227,9_3608565, ,"031227",GPS,WGS84,CARTESIANO,"170102",MDD2,"200009489",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,21.873,2592.15,362535,8569341,0,2719011, ,21,"1",0,0,W,2592.15333850265,218730.206639462
11881,9_4058580_031156,9_4058580, ,"031156",GPS,WGS84,CARTESIANO,"170102",MDD2,"200006440",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,30.3909,2604.9,408552,8581393,0,1061967, ,21,"1",0,0,W,2604.90232713309,303908.683804381
11882,9_4758605_030707,9_4758605, ,"030707",GPS,WGS84,CARTESIANO,"170101",MDD2,"200010016",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,1.1644,480.99,475473,8608235,0,2264969, ,21,"1",0,0,W,480.993798403704,11643.9387758904
11883,9_4808635_034151,9_4808635, ,"034151",GPS,WGS84,CARTESIANO,"170103",MDD2,"200012879",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,27.8938,2988.99,484468,8635619,0,1006321, ,21,"1",0,0,W,2988.99167220625,278937.733766448
11884,9_4758615_131331,9_4758615, ,"131331",GPS,WGS84,CARTESIANO,"170101",MDD2,"200010951",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,1.2641,494.71,478043,8618546,0,1052435, ,21,"1",0,0,W,494.705345332029,12641.3130003151
11885,9_4858665_033400,9_4858665, ,"033400",GPS,WGS84,CARTESIANO,"170103",MDD2,"200012025",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,36.0355,2403.07,489510,8666344,0,1018403, ,21,"1",0,0,W,2403.07335907769,360354.692890792
11886,9_4758635_034201,9_4758635, ,"034201",GPS,WGS84,CARTESIANO,"170103",MDD2,"200013232",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,25.6459,2151.83,479769,8636348,0,646268, ,21,"1",0,0,W,2151.82857757836,256459.433642166
11887,9_4808635_034070,9_4808635, ,"034070",GPS,WGS84,CARTESIANO,"170103",MDD2,"200014165",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.3326,416.36,484024,8639081,0,2814803, ,21,"1",0,0,W,416.356477651908,3326.49121569534
11888,9_4808635_034467,9_4808635, ,"034467",GPS,WGS84,CARTESIANO,"170103",MDD2,"200013499",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,49.4055,3054.34,484632,8636966,0,189403, ,21,"1",0,0,W,3054.34257610629,494054.877242449
11889,9_4558590_132730,9_4558590, ,"132730",GPS,WGS84,CARTESIANO,"170101",MDD2,"200016020",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,1.7309,953,457676,8593966,0,2860847, ,21,"1",0,0,W,953.003007068261,17309.464398803
11890,9_2408585_020024,9_2408585,Una persona vinculada,"020024",GPS,WGS84,CARTESIANO,"170201",MDD3,"200000473",, , ,10.6236,1280.54,243947,8585641,0,149695, ,21,"1",0,0,W,1280.54463461448,106236.423948624
11891,9_4758605_030744,9_4758605, ,"030744",GPS,WGS84,CARTESIANO,"170101",MDD2,"200010118",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.0506,90.26,478509,8606502,0,1960155, ,21,"1",0,0,W,90.2592805321844,506.06154249397
11892,9_3458600_027004,9_3458600,Una persona vinculada,"027004",GPS,WGS84,CARTESIANO,"170203",MDD3,"200000267",, , ,38.1685,2871.48,347665,8600500,0,2157256, ,21,"1",0,0,W,2871.48135497636,381684.900731471
11893,9_3458585_028273,9_3458585,Una persona vinculada,"028273",GPS,WGS84,CARTESIANO,"170203",MDD3,"200011111",, , ,40.6553,2515.42,349586,8587733,0,1037122, ,21,"1",0,0,W,2515.41803119936,406552.946141183
11894,9_4858675_033243,9_4858675, ,"033243",GPS,WGS84,CARTESIANO,"170103",MDD2,"200013825",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,57.0839,3310.13,485976,8676684,0,2831018, ,21,"1",0,0,W,3310.12539275144,570838.571765587
11895,9_4758600_135787,9_4758600, ,"135787",GPS,WGS84,CARTESIANO,"170101",MDD2,"200017151",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.0508,93,478044,8603488,0,2936141, ,21,"1",0,0,W,93.0007067761184,507.521372233232
11896,9_4658580_132054,9_4658580, ,"132054",GPS,WGS84,CARTESIANO,"170101",MDD2,"200014787",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,52.5237,3248.74,465850,8582091,0,2822376, ,21,"1",0,0,W,3248.73857646074,525236.508767183
11897,9_4808670_033757,9_4808670, ,"033757",GPS,WGS84,CARTESIANO,"170103",MDD2,"200012670",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.0427,97.32,484382,8670221,0,1006523, ,21,"1",0,0,W,97.3164894625627,426.50819052139
11898,9_3608570_031565,9_3608570, ,"031565",GPS,WGS84,CARTESIANO,"170102",MDD2,"200010212",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,39.5095,3200.1,364580,8572761,0,3309168, ,21,"1",0,0,W,3200.10400624462,395095.182544979
11899,9_4808610_136388,9_4808610, ,"136388",GPS,WGS84,CARTESIANO,"170103",MDD2,"200016877",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.2382,200.08,484695,8614107,0,2932032, ,21,"1",0,0,W,200.077738607214,2381.97430546866
11900,9_4958615_131360,9_4958615, ,"131360",GPS,WGS84,CARTESIANO,"170103",MDD2,"200010830",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,20.4248,2532.33,499288,8617586,0,1073579, ,21,"1",0,0,W,2532.32768635163,204248.15399158
11901,9_4508745_043172,9_4508745, ,"043172",GPS,WGS84,CARTESIANO,"170301",MDD1,"200008219",2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,116.8911,4359.86,453818,8747816,0,2798466, ,21,"1",0,0,W,4359.86184977576,1168911.22339705
11902,9_4808640_033997,9_4808640, ,"033997",GPS,WGS84,CARTESIANO,"170103",MDD2,"200012984",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,21.5673,2850.28,483349,8644871,0,645794, ,21,"1",0,0,W,2850.27565107459,215673.159243162
11903,9_4808630_034660,9_4808630, ,"034660",GPS,WGS84,CARTESIANO,"170103",MDD2,"200013348",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,36.5122,3167.21,483749,8630248,0,189234, ,21,"1",0,0,W,3167.20862533921,365122.185454549
11904,9_4658730_040111,9_4658730, ,"040111",GPS,WGS84,CARTESIANO,"170303",MDD1,"200009067",2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,39.8703,3071.91,468936,8734517,0,2722756, ,21,"1",0,0,W,3071.90818880838,398702.676397756
11905,9_4508745_041370,9_4508745, ,"041370",GPS,WGS84,CARTESIANO,"170302",MDD1,"200007955",2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,43.9134,3320.2,454925,8745249,0,2797287, ,21,"1",0,0,W,3320.20193490411,439134.15624772
11906,9_4858630_034046,9_4858630, ,"034046",GPS,WGS84,CARTESIANO,"170103",MDD2,"200012899",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,3.3606,1050.25,486025,8631712,0,1006613, ,21,"1",0,0,W,1050.20312642141,33604.5061062958
11907,9_3708575_031124,9_3708575, ,"031124",GPS,WGS84,CARTESIANO,"170102",MDD2,"200006396",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,30.2693,2608.14,371293,8578241,0,1062555, ,21,"1",0,0,W,2608.13758395734,302692.916530617
11908,9_4908690_040626,9_4908690, ,"040626",GPS,WGS84,CARTESIANO,"170303",MDD1,"200011770",2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,8.0178,1182.1,493993,8693615,0,1021092, ,21,"1",0,0,W,1182.09503482404,80177.6932564985
11909,9_4358755_041701,9_4358755, ,"041701",GPS,WGS84,CARTESIANO,"170302",MDD1,"200007238",2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,114.2405,4291.46,438821,8756490,0,1056947, ,21,"1",0,0,W,4291.46022173808,1142405.04938015
11910,9_4858655_136376,9_4858655, ,"136376",GPS,WGS84,CARTESIANO,"170103",MDD2,"200016863",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,11.212,2389.36,486343,8658704,0,2938462, ,21,"1",0,0,W,2389.36109562682,112120.27942038
11911,9_4258735_041066,9_4258735, ,"041066",GPS,WGS84,CARTESIANO,"170302",MDD1,"200000413",2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,31.0189,2636.54,428562,8739038,0,646539, ,21,"1",0,0,W,2636.53791232322,310189.42907908
11912,9_4858685_040543,9_4858685, ,"040543",GPS,WGS84,CARTESIANO,"170303",MDD1,"200012438",2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,17.538,1927.49,487211,8689225,0,1011917, ,21,"1",0,0,W,1927.49000705258,175379.810480577
11913,9_4958615_033066,9_4958615, ,"033066",GPS,WGS84,CARTESIANO,"170103",MDD2,"200005804",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,35.2571,2717.6,498165,8616940,0,1068058, ,21,"1",0,0,W,2717.59761429537,352570.96893174
11914,9_3458600_028240,9_3458600,"Varias personas vinculadas, ver Sistema SSET","028240",GPS,WGS84,CARTESIANO,"170203",MDD3,"200011146",, , ,10.9783,1402.34,348466,8604305,0,1034980, ,21,"1",0,0,W,1402.34323942185,109783.229747374
11915,9_4308745_041906,9_4308745, ,"041906",GPS,WGS84,CARTESIANO,"170302",MDD1,"200007377",2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,69.7825,3560.57,434589,8747510,0,3391839, ,21,"1",0,0,W,3560.57284206835,697824.867548581
11916,9_4908690_040551,9_4908690, ,"040551",GPS,WGS84,CARTESIANO,"170303",MDD1,"200012447",2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,64.9835,3105.79,490246,8691862,0,3455723, ,21,"1",0,0,W,3105.78817484987,649835.445399154
11917,9_4758635_034618,9_4758635, ,"034618",GPS,WGS84,CARTESIANO,"170103",MDD2,"200013511",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,17.5626,1761.89,475923,8638307,0,188862, ,21,"1",0,0,W,1761.89112443516,175625.69008501
11918,9_5008615_131364,9_5008615, ,"131364",GPS,WGS84,CARTESIANO,"170103",MDD2,"200010828",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,61.1452,3199.81,501042,8618278,0,3262129, ,21,"1",0,0,W,3199.8089421456,611451.7113957
11919,9_4058580_031157,9_4058580, ,"031157",GPS,WGS84,CARTESIANO,"170102",MDD2,"200006441",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,30.2906,2604.45,408531,8581696,0,1061968, ,21,"1",0,0,W,2604.45472439827,302906.179799993
11920,9_3708575_031110,9_3708575, ,"031110",GPS,WGS84,CARTESIANO,"170102",MDD2,"200006382",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,28.8909,2581.95,371596,8576085,0,1063134, ,21,"1",0,0,W,2581.94757021858,288909.431551185
11921,9_4558730_044263,9_4558730, ,"044263",GPS,WGS84,CARTESIANO,"170302",MDD1,"200013532",2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,18.6532,1978.6,456660,8731947,0,2828558, ,21,"1",0,0,W,1978.59611397375,186532.405203603
11922,9_4758600_136089,9_4758600, ,"136089",GPS,WGS84,CARTESIANO,"170101",MDD2,"200017452",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.05,105,477633,8603384,0,2933574, ,21,"1",0,0,W,105.003131153855,499.699805641514
11923,9_4758600_135804,9_4758600, ,"135804",GPS,WGS84,CARTESIANO,"170101",MDD2,"200017168",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.05,105.01,477629,8603822,0,2938711, ,21,"1",0,0,W,105.006089780323,499.971474452603
11924,9_4808600_136354,9_4808600, ,"136354",GPS,WGS84,CARTESIANO,"170101",MDD2,"200016801",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.1013,134.25,481694,8602177,0,2943521, ,21,"1",0,0,W,134.246469633269,1013.45293525184
11925,9_4758600_135993,9_4758600, ,"135993",GPS,WGS84,CARTESIANO,"170101",MDD2,"200017356",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.05,105,477571,8603482,0,2947576, ,21,"1",0,0,W,105.00381081933,500.016737217499
11926,9_4508590_132894,9_4508590, ,"132894",GPS,WGS84,CARTESIANO,"170101",MDD2,"200014884",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,22.0407,1958.5,453570,8593594,0,2829855, ,21,"1",0,0,W,1958.50281035657,220406.394410291
11927,9_3658585_028055,9_3658585,Una persona vinculada,"028055",GPS,WGS84,CARTESIANO,"170102",MDD3,"200000221",,AREA_SSET, ,18.9157,2380,366784,8588934,0,2801573, ,21,"1",0,0,W,2380.0040363542,189158.156435473
11928,9_4758605_030833,9_4758605, ,"030833",GPS,WGS84,CARTESIANO,"170101",MDD2,"200010323",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,1.7187,827.24,477063,8606882,0,1103348, ,21,"1",0,0,W,827.243853860815,17186.9598713565
11929,9_4758705_040212,9_4758705, ,"040212",GPS,WGS84,CARTESIANO,"170303",MDD1,"200009476",2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,91.5201,4056.43,478771,8705461,0,3326580, ,21,"1",0,0,W,4056.43338112195,915201.383076521
11930,9_4808680_033361,9_4808680, ,"033361",GPS,WGS84,CARTESIANO,"170103",MDD2,"200011918",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,4.9063,1120.24,484790,8680608,0,1021216, ,21,"1",0,0,W,1120.21731050296,49062.6762753947
11931,9_4358780_043527,9_4358780, ,"043527",GPS,WGS84,CARTESIANO,"170301",MDD1,"200008961",2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,50.3821,3070.09,435155,8782611,0,2727362, ,21,"1",0,0,W,3070.08867075748,503821.413129024
11932,9_4908690_040830,9_4908690, ,"040830",GPS,WGS84,CARTESIANO,"170303",MDD1,"200011831",2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,90.3198,4042.43,494472,8691739,0,1020743, ,21,"1",0,0,W,4042.43492007593,903198.363574712
11933,9_4758605_030821,9_4758605, ,"030821",GPS,WGS84,CARTESIANO,"170101",MDD2,"200010305",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.92,435.39,478239,8607386,0,3351470, ,21,"1",0,0,W,435.394992734139,9199.96747358327
11934,9_3408600_027128,9_3408600,"Varias personas vinculadas, ver Sistema SSET","027128",GPS,WGS84,CARTESIANO,"170203",MDD3,"200005869",, , ,47.1719,2829.23,344385,8602479,0,1070082, ,21,"1",0,0,W,2829.23396728818,471718.519081358
11935,9_4308745_042020,9_4308745, ,"042020",GPS,WGS84,CARTESIANO,"170302",MDD1,"200007353",2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,22.4642,3365.31,431119,8746903,0,1058721, ,21,"1",0,0,W,3365.30950660069,224642.205105807
11936,9_4308745_044119,9_4308745, ,"044119",GPS,WGS84,CARTESIANO,"170302",MDD1,"200009296",2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,17.0435,2591.33,430257,8745527,0,2709136, ,21,"1",0,0,W,2591.3263751187,170434.484483944
11937,9_4408730_042115,9_4408730, ,"042115",GPS,WGS84,CARTESIANO,"170302",MDD1,"200008253",2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,22.7765,2442.88,441753,8734110,0,2741134, ,21,"1",0,0,W,2442.88183170238,227764.516918961
11938,9_4408735_041670,9_4408735, ,"041670",GPS,WGS84,CARTESIANO,"170302",MDD1,"200008282",2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,2.2759,623.45,444823,8738751,0,2742957, ,21,"1",0,0,W,623.449416976251,22758.8427523911
11939,9_4508740_041359,9_4508740, ,"041359",GPS,WGS84,CARTESIANO,"170302",MDD1,"200007857",2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,54.4827,3231.64,453578,8744229,0,2801996, ,21,"1",0,0,W,3231.64139594634,544826.998757895
11940,9_4458745_043124,9_4458745, ,"043124",GPS,WGS84,CARTESIANO,"170302",MDD1,"200007561",2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,39.3057,3009.9,446441,8746857,0,1056780, ,21,"1",0,0,W,3009.89749036293,393057.416369027
11941,9_4808610_136294,9_4808610, ,"136294",GPS,WGS84,CARTESIANO,"170103",MDD2,"200016763",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.75,407.72,484607,8613738,0,2942251, ,21,"1",0,0,W,407.72103640415,7499.72524016977
11942,9_4308740_041964,9_4308740, ,"041964",GPS,WGS84,CARTESIANO,"170302",MDD1,"200007256",2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,27.1905,4014.72,430618,8743687,0,1056942, ,21,"1",0,0,W,4014.71536031751,271904.556659756
11943,9_4358785_045003,9_4358785, ,"045003",GPS,WGS84,CARTESIANO,"170301",MDD1,"200009620",2016/01/29 00:00:00+00,EQUILLAY,PLN-00000120269,40.3862,3728.32,435850,8787330,0,2712431, ,21,"1",0,0,W,3728.3242165219,403861.813960271
11944,9_4858650_033831,9_4858650, ,"033831",GPS,WGS84,CARTESIANO,"170103",MDD2,"200012838",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,27.4218,2355.68,486780,8650829,0,1008911, ,21,"1",0,0,W,2355.68047274648,274218.006270643
11945,9_3708570_031403,9_3708570, ,"031403",GPS,WGS84,CARTESIANO,"170102",MDD2,"200010781",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,61.4376,4569.77,374898,8573258,0,1091292, ,21,"1",0,0,W,4569.76845273088,614376.139669634
11946,9_4458590_132847,9_4458590, ,"132847",GPS,WGS84,CARTESIANO,"170104",MDD2,"200014653",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,17.6733,2191.51,445958,8594116,0,2812368, ,21,"1",0,0,W,2191.50672391087,176733.302126186
11947,9_3408560_024106,9_3408560,"Varias personas vinculadas, ver Sistema SSET","024106",GPS,WGS84,CARTESIANO,"170204",MDD3,"200006001",, , ,29.1083,2625.43,342750,8560507,0,1067712, ,21,"1",0,0,W,2625.43387897564,291083.199003459
11948,9_4858670_033617,9_4858670, ,"033617",GPS,WGS84,CARTESIANO,"170103",MDD2,"200012081",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,22.903,2368.84,487914,8670716,0,1016505, ,21,"1",0,0,W,2368.84174871321,229030.282111963
11949,9_4758605_131498,9_4758605, ,"131498",GPS,WGS84,CARTESIANO,"170101",MDD2,"200011056",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.1004,140.19,479106,8609014,0,1038947, ,21,"1",0,0,W,140.188991137621,1003.63323116907
11950,9_4758605_030360,9_4758605, ,"030360",GPS,WGS84,CARTESIANO,"170101",MDD2,"200006424",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.092,135.23,476000,8607135,0,1062263, ,21,"1",0,0,W,135.225125317585,920.327878128977
11951,9_4808640_034270,9_4808640, ,"034270",GPS,WGS84,CARTESIANO,"170103",MDD2,"200013080",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,20.0919,1885.38,482678,8642017,0,645770, ,21,"1",0,0,W,1885.3775230374,200918.725999281
11952,9_3458590_028217,9_3458590,Una persona vinculada,"028217",GPS,WGS84,CARTESIANO,"170203",MDD3,"200011089",, , ,32.6025,2763.08,347890,8591566,0,1040968, ,21,"1",0,0,W,2763.07600170486,326025.388885771
11953,9_3808570_133298,9_3808570, ,"133298",GPS,WGS84,CARTESIANO,"170102",MDD2,"200011282",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,39.2057,4118.64,384806,8573396,0,1028415, ,21,"1",0,0,W,4118.6390311495,392056.538357925
11954,9_4758635_034505,9_4758635, ,"034505",GPS,WGS84,CARTESIANO,"170103",MDD2,"200013386",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,36.0775,2705.08,477471,8638351,0,190773, ,21,"1",0,0,W,2705.08172142464,360775.4353016
11955,9_4758605_131252,9_4758605, ,"131252",GPS,WGS84,CARTESIANO,"170101",MDD2,"200010774",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.0493,89.32,476913,8608628,0,1094993, ,21,"1",0,0,W,89.3172267749588,492.748430033544
11956,9_4158575_031051,9_4158575, ,"031051",GPS,WGS84,CARTESIANO,"170102",MDD2,"200005903",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,79.4111,4794.12,416532,8576983,0,1068617, ,21,"1",0,0,W,4794.12443462212,794111.228034248
11957,9_4858635_034056,9_4858635, ,"034056",GPS,WGS84,CARTESIANO,"170103",MDD2,"200012920",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,5.9698,1562.59,486229,8637117,0,1007810, ,21,"1",0,0,W,1562.58814891538,59697.6121430833
11958,9_4858660_134969,9_4858660, ,"134969",GPS,WGS84,CARTESIANO,"170103",MDD2,"200015798",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,9.5899,1861.17,488708,8662552,0,2816182, ,21,"1",0,0,W,1861.17209156079,95898.7690200551
11959,9_4658595_135241,9_4658595, ,"135241",GPS,WGS84,CARTESIANO,"170101",MDD2,"200016212",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,5.3387,1305.67,465149,8599042,0,2887978, ,21,"1",0,0,W,1305.66979557202,53386.9954650516
11960,9_4658590_030165,9_4658590, ,"030165",GPS,WGS84,CARTESIANO,"170101",MDD2,"200014987",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,90.7668,3827.27,466718,8593704,0,2818651, ,21,"1",0,0,W,3827.26974461901,907668.165322538
11961,9_4758610_133836,9_4758610, ,"133836",GPS,WGS84,CARTESIANO,"170101",MDD2,"200015437",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,2.912,840.12,478589,8612357,0,2831123, ,21,"1",0,0,W,840.123470496522,29119.7013723582
11962,9_4858620_135498,9_4858620, ,"135498",GPS,WGS84,CARTESIANO,"170103",MDD2,"200016847",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.203,212.45,487732,8622667,0,2931986, ,21,"1",0,0,W,212.450477911599,2030.28806554727
11963,9_4458600_030946,9_4458600, ,"030946",GPS,WGS84,CARTESIANO,"170101",MDD2,"200010676",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,6.6051,1385.69,449903,8600696,0,1095548, ,21,"1",0,0,W,1385.68853325132,66051.1441688833
11964,9_4758600_131689,9_4758600, ,"131689",GPS,WGS84,CARTESIANO,"170101",MDD2,"200014428",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.0653,103.25,479741,8603870,0,2814828, ,21,"1",0,0,W,103.252957302876,653.392807154555
11965,9_4808620_034560,9_4808620, ,"034560",GPS,WGS84,CARTESIANO,"170103",MDD2,"200013182",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,30.6238,2762.96,481455,8622887,0,645239, ,21,"1",0,0,W,2762.95570702049,306238.353397431
11966,9_4608580_132032,9_4608580, ,"132032",GPS,WGS84,CARTESIANO,"170101",MDD2,"200014774",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,22.0997,2197.65,460219,8580882,0,2821127, ,21,"1",0,0,W,2197.64911759928,220997.364321907
11967,9_4858620_136429,9_4858620, ,"136429",GPS,WGS84,CARTESIANO,"170103",MDD2,"200017040",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.2008,183.01,487582,8622449,0,2946267, ,21,"1",0,0,W,183.009743480475,2007.70505366631
11968,9_4858620_136423,9_4858620, ,"136423",GPS,WGS84,CARTESIANO,"170103",MDD2,"200017034",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.2008,183.01,487616,8622506,0,2946259, ,21,"1",0,0,W,183.005130916328,2007.60650729822
